Ligand_id,Classification,Count_general,Count_diff,Ligand_name
4VD,MEMBRANE PROTEIN,2,2,"N-[5-({[(3-fluorophenyl)carbamoyl]amino}methyl)-2-methylphenyl]imidazo[1,2-a]pyridine-3-carboxamide"
4VD,TRANSFERASE,2,2,"N-[5-({[(3-fluorophenyl)carbamoyl]amino}methyl)-2-methylphenyl]imidazo[1,2-a]pyridine-3-carboxamide"
AD9,MOTOR PROTEIN,6,2,ADP METAVANADATE
AD9,CONTRACTILE PROTEIN,6,2,ADP METAVANADATE
L2K,CHAPERONE,2,2,"3-[3,4-bis(fluoranyl)phenyl]-1,4,6,7-tetrahydroimidazo[2,1-c][1,2,4]triazine"
L2K,HYDROLASE,2,2,"3-[3,4-bis(fluoranyl)phenyl]-1,4,6,7-tetrahydroimidazo[2,1-c][1,2,4]triazine"
I74,TRANSCRIPTION,6,4,"(3R,4R)-4-[[[7-[(phenylmethyl)amino]-3-propan-2-yl-pyrazolo[1,5-a]pyrimidin-5-yl]amino]methyl]piperidin-3-ol"
I74,TRANSFERASE,6,4,"(3R,4R)-4-[[[7-[(phenylmethyl)amino]-3-propan-2-yl-pyrazolo[1,5-a]pyrimidin-5-yl]amino]methyl]piperidin-3-ol"
I74,CELL CYCLE,6,4,"(3R,4R)-4-[[[7-[(phenylmethyl)amino]-3-propan-2-yl-pyrazolo[1,5-a]pyrimidin-5-yl]amino]methyl]piperidin-3-ol"
I74,SIGNALING PROTEIN,6,4,"(3R,4R)-4-[[[7-[(phenylmethyl)amino]-3-propan-2-yl-pyrazolo[1,5-a]pyrimidin-5-yl]amino]methyl]piperidin-3-ol"
SZE,BIOSYNTHETIC PROTEIN,3,3,4-(3-fluoranylpyridin-2-yl)-1-methyl-piperazin-2-one
SZE,RNA BINDING PROTEIN,3,3,4-(3-fluoranylpyridin-2-yl)-1-methyl-piperazin-2-one
SZE,HYDROLASE,3,3,4-(3-fluoranylpyridin-2-yl)-1-methyl-piperazin-2-one
JGA,HYDROLASE,3,2,"N-ethyl-N'-(5-methyl-1,2-oxazol-3-yl)urea"
JGA,RNA BINDING PROTEIN,3,2,"N-ethyl-N'-(5-methyl-1,2-oxazol-3-yl)urea"
LFX,TRANSPORT PROTEIN,2,2,"(3S)-9-fluoro-3-methyl-10-(4-methylpiperazin-1-yl)-7-oxo-2,3-dihydro-7H-[1,4]oxazino[2,3,4-ij]quinoline-6-carboxylic acid"
LFX,ISOMERASE,2,2,"(3S)-9-fluoro-3-methyl-10-(4-methylpiperazin-1-yl)-7-oxo-2,3-dihydro-7H-[1,4]oxazino[2,3,4-ij]quinoline-6-carboxylic acid"
RUY,HYDROLASE,3,3,"4-(piperidin-1-yl)-1,2,5-oxadiazol-3-amine"
RUY,TRANSCRIPTION,3,3,"4-(piperidin-1-yl)-1,2,5-oxadiazol-3-amine"
RUY,TRANSFERASE,3,3,"4-(piperidin-1-yl)-1,2,5-oxadiazol-3-amine"
A6Z,HYDROLASE,2,2,2-[4-(3-chlorophenyl)piperazin-1-ium-1-yl]ethanenitrile
A6Z,OXIDOREDUCTASE,2,2,2-[4-(3-chlorophenyl)piperazin-1-ium-1-yl]ethanenitrile
B1A,HYDROLASE,2,2,~{N}-(4-phenylazanylphenyl)ethanamide
B1A,VIRAL PROTEIN,2,2,~{N}-(4-phenylazanylphenyl)ethanamide
JHP,BIOSYNTHETIC PROTEIN,2,2,4-chloro-N-cyclopentyl-1-methyl-1H-pyrazole-3-carboxamide
JHP,HYDROLASE,2,2,4-chloro-N-cyclopentyl-1-methyl-1H-pyrazole-3-carboxamide
N9J,HYDROLASE,2,2,benzyl hydroxycarbamate
N9J,TRANSFERASE,2,2,benzyl hydroxycarbamate
KDG,SUGAR BINDING PROTEIN,5,4,2-KETO-3-DEOXYGLUCONATE
KDG,ISOMERASE,5,4,2-KETO-3-DEOXYGLUCONATE
KDG,LYASE,5,4,2-KETO-3-DEOXYGLUCONATE
KDG,TRANSFERASE,5,4,2-KETO-3-DEOXYGLUCONATE
UR4,HYDROLASE,2,2,"2-methoxy-N-(4-phenyl-1,3-thiazol-2-yl)acetamide"
UR4,VIRAL PROTEIN,2,2,"2-methoxy-N-(4-phenyl-1,3-thiazol-2-yl)acetamide"
A2R,VIRAL PROTEIN,5,2,"[(2R,3R,4R,5R)-5-(6-AMINO-9H-PURIN-9-YL)-3-HYDROXY-4-(PHOSPHONOOXY)TETRAHYDROFURAN-2-YL]METHYL [(2R,3S,4R,5R)-3,4,5-TRIHYDROXYTETRAHYDROFURAN-2-YL]METHYL DIHYDROGEN DIPHOSPHATE"
A2R,OXIDOREDUCTASE,5,2,"[(2R,3R,4R,5R)-5-(6-AMINO-9H-PURIN-9-YL)-3-HYDROXY-4-(PHOSPHONOOXY)TETRAHYDROFURAN-2-YL]METHYL [(2R,3S,4R,5R)-3,4,5-TRIHYDROXYTETRAHYDROFURAN-2-YL]METHYL DIHYDROGEN DIPHOSPHATE"
BEP,HYDROLASE,2,2,1-ISOBUTOXY-2-PYRROLIDINO-3[N-BENZYLANILINO] PROPANE
BEP,STRUCTURAL PROTEIN,2,2,1-ISOBUTOXY-2-PYRROLIDINO-3[N-BENZYLANILINO] PROPANE
AYR,HYDROLASE,2,2,"(2E,4E)-5-(2H-1,3-benzodioxol-5-yl)-1-(piperidin-1-yl)penta-2,4-dien-1-one"
AYR,OXIDOREDUCTASE,2,2,"(2E,4E)-5-(2H-1,3-benzodioxol-5-yl)-1-(piperidin-1-yl)penta-2,4-dien-1-one"
U35,HYDROLASE,3,2,"(2~{S})-3-methyl-2-[pentanoyl-[[4-[2-(2~{H}-1,2,3,4-tetrazol-5-yl)phenyl]phenyl]methyl]amino]butanoic acid"
U35,TRANSFERASE,3,2,"(2~{S})-3-methyl-2-[pentanoyl-[[4-[2-(2~{H}-1,2,3,4-tetrazol-5-yl)phenyl]phenyl]methyl]amino]butanoic acid"
U4T,HYDROLASE,2,2,"4H,5H-naphtho[1,2-b]thiophene-2-carboxylic acid"
U4T,TOXIN,2,2,"4H,5H-naphtho[1,2-b]thiophene-2-carboxylic acid"
ANL,HYDROLASE,9,4,ANILINE
ANL,LIGASE,9,4,ANILINE
ANL,OXIDOREDUCTASE,9,4,ANILINE
ANL,ELECTRON TRANSPORT,9,4,ANILINE
DSL,TRANSFERASE,3,2,"MONO-TRANS, OCTA-CIS DECAPRENYL-PHOSPHATE"
DSL,REPLICATION,3,2,"MONO-TRANS, OCTA-CIS DECAPRENYL-PHOSPHATE"
CBO,TRANSFERASE,4,2,CARBENOXOLONE
CBO,OXIDOREDUCTASE,4,2,CARBENOXOLONE
PO2,TRANSPORT PROTEIN,5,2,HYPOPHOSPHITE
PO2,TRANSFERASE,5,2,HYPOPHOSPHITE
64K,SUGAR BINDING PROTEIN,3,2,alpha-D-arabinopyranose
64K,SOLUTE-BINDING PROTEIN,3,2,alpha-D-arabinopyranose
SAU,TRANSCRIPTION,5,3,"13-methyl[1,3]benzodioxolo[5,6-c][1,3]dioxolo[4,5-i]phenanthridin-13-ium"
SAU,HYDROLASE,5,3,"13-methyl[1,3]benzodioxolo[5,6-c][1,3]dioxolo[4,5-i]phenanthridin-13-ium"
SAU,TRANSFERASE,5,3,"13-methyl[1,3]benzodioxolo[5,6-c][1,3]dioxolo[4,5-i]phenanthridin-13-ium"
TSU,LIPID TRANSPORT,6,4,PARA-TOLUENE SULFONATE
TSU,TRANSCRIPTION REGULATOR,6,4,PARA-TOLUENE SULFONATE
TSU,HYDROLASE,6,4,PARA-TOLUENE SULFONATE
TSU,PLANT PROTEIN,6,4,PARA-TOLUENE SULFONATE
7TS,BIOSYNTHETIC PROTEIN,6,2,"(5-hydroxy-6-methyl-4-{[(3-oxo-2,3-dihydro-1,2-oxazol-4-yl)amino]methyl}pyridin-3-yl)methyl dihydrogen phosphate"
7TS,TRANSFERASE,6,2,"(5-hydroxy-6-methyl-4-{[(3-oxo-2,3-dihydro-1,2-oxazol-4-yl)amino]methyl}pyridin-3-yl)methyl dihydrogen phosphate"
DS9,ANTITUMOR PROTEIN,2,2,"(2R)-14-fluoro-2-methyl-6,9,10,19-tetrazapentacyclo[14.2.1.02,6.08,18.012,17]nonadeca-1(18),8,12(17),13,15-pentaen-11-one"
DS9,TRANSFERASE,2,2,"(2R)-14-fluoro-2-methyl-6,9,10,19-tetrazapentacyclo[14.2.1.02,6.08,18.012,17]nonadeca-1(18),8,12(17),13,15-pentaen-11-one"
PMV,LYASE,2,2,(3R)-3-HYDROXY-3-METHYL-5-(PHOSPHONOOXY)PENTANOIC ACID
PMV,TRANSFERASE,2,2,(3R)-3-HYDROXY-3-METHYL-5-(PHOSPHONOOXY)PENTANOIC ACID
MSL,LIGASE,2,2,(2S)-2-AMINO-4-(METHYLSULFONIMIDOYL)BUTANOIC ACID
MSL,TRANSFERASE,2,2,(2S)-2-AMINO-4-(METHYLSULFONIMIDOYL)BUTANOIC ACID
CFB,HYDROLASE,3,3,2-CHLORO-9-(2-DEOXY-2-FLUORO-B -D-ARABINOFURANOSYL)-9H-PURIN-6-AMINE
CFB,TRANSFERASE,3,3,2-CHLORO-9-(2-DEOXY-2-FLUORO-B -D-ARABINOFURANOSYL)-9H-PURIN-6-AMINE
CFB,PROTEIN BINDING,3,3,2-CHLORO-9-(2-DEOXY-2-FLUORO-B -D-ARABINOFURANOSYL)-9H-PURIN-6-AMINE
BCO,TRANSFERASE,9,5,Butyryl Coenzyme A
BCO,LYASE,9,5,Butyryl Coenzyme A
BCO,LIGASE,9,5,Butyryl Coenzyme A
BCO,MEMBRANE PROTEIN,9,5,Butyryl Coenzyme A
BCO,HYDROLASE,9,5,Butyryl Coenzyme A
NEH,OXIDOREDUCTASE,3,3,ETHANAMINE
NEH,HYDROLASE,3,3,ETHANAMINE
NEH,LYASE,3,3,ETHANAMINE
1BN,TRANSFERASE,4,2,1-BENZYL-1H-IMIDAZOLE
1BN,SIGNALING PROTEIN,4,2,1-BENZYL-1H-IMIDAZOLE
NME,OXIDOREDUCTASE,4,3,METHYLAMINE
NME,HYDROLASE,4,3,METHYLAMINE
NME,TRANSPORT PROTEIN,4,3,METHYLAMINE
DDS,TRANSFERASE,4,2,"2',3'-dideoxyadenosine triphosphate"
DDS,DNA BINDING PROTEIN,4,2,"2',3'-dideoxyadenosine triphosphate"
8BR,RNA BINDING PROTEIN,3,3,8-BROMO-ADENOSINE-5'-MONOPHOSPHATE
8BR,HYDROLASE,3,3,8-BROMO-ADENOSINE-5'-MONOPHOSPHATE
8BR,NUCLEOTIDE-BINDING PROTEIN,3,3,8-BROMO-ADENOSINE-5'-MONOPHOSPHATE
EPD,CELL CYCLE,2,2,EPOTHILONE D
EPD,OXIDOREDUCTASE,2,2,EPOTHILONE D
EPB,CELL CYCLE,2,2,"7,11-DIHYDROXY-8,8,10,12,16-PENTAMETHYL-3-[1-METHYL-2-(2-METHYL-THIAZOL-4-YL)VINYL]-4,17-DIOXABICYCLO[14.1.0]HEPTADECANE-5,9-DIONE"
EPB,OXIDOREDUCTASE,2,2,"7,11-DIHYDROXY-8,8,10,12,16-PENTAMETHYL-3-[1-METHYL-2-(2-METHYL-THIAZOL-4-YL)VINYL]-4,17-DIOXABICYCLO[14.1.0]HEPTADECANE-5,9-DIONE"
IC1,CELL CYCLE,2,2,"3-[(2,4,6-TRIMETHOXY-PHENYL)-METHYLENE]-INDOLIN-2-ONE"
IC1,TRANSFERASE,2,2,"3-[(2,4,6-TRIMETHOXY-PHENYL)-METHYLENE]-INDOLIN-2-ONE"
4UO,HYDROLASE,6,3,"2,3-dihydroxanthosine"
4UO,PLANT PROTEIN,6,3,"2,3-dihydroxanthosine"
4UO,TRANSFERASE,6,3,"2,3-dihydroxanthosine"
RVP,VIRAL PROTEIN,5,3,RIBAVIRIN MONOPHOSPHATE
RVP,OXIDOREDUCTASE,5,3,RIBAVIRIN MONOPHOSPHATE
RVP,TRANSFERASE,5,3,RIBAVIRIN MONOPHOSPHATE
YMZ,PROTEIN BINDING,3,2,"(11R,12S)- Mefloquine"
YMZ,TRANSFERASE,3,2,"(11R,12S)- Mefloquine"
H8F,PROTEIN BINDING,2,2,"2-(aminomethyl)-3,5-ditert-butyl-phenol"
H8F,HYDROLASE,2,2,"2-(aminomethyl)-3,5-ditert-butyl-phenol"
HZQ,TRANSPORT PROTEIN,2,2,5-chloranylquinolin-8-ol
HZQ,HYDROLASE,2,2,5-chloranylquinolin-8-ol
PPG,LYASE,5,3,"(2E,3E)-4-(2-aminoethoxy)-2-[({3-hydroxy-2-methyl-5-[(phosphonooxy)methyl]pyridin-4-yl}methyl)imino]but-3-enoic acid"
PPG,TRANSFERASE,5,3,"(2E,3E)-4-(2-aminoethoxy)-2-[({3-hydroxy-2-methyl-5-[(phosphonooxy)methyl]pyridin-4-yl}methyl)imino]but-3-enoic acid"
PPG,METHIONINE BIOSYNTHESIS,5,3,"(2E,3E)-4-(2-aminoethoxy)-2-[({3-hydroxy-2-methyl-5-[(phosphonooxy)methyl]pyridin-4-yl}methyl)imino]but-3-enoic acid"
1UN,VIRAL PROTEIN,14,3,2-[2-HYDROXY-3-(3-HYDROXY-2-METHYL-BENZOYLAMINO)-4-PHENYL SULFANYL-BUTYL]-DECAHYDRO-ISOQUINOLINE-3-CARBOXYLIC ACID TERT-BUTYLAMIDE
1UN,HYDROLASE,14,3,2-[2-HYDROXY-3-(3-HYDROXY-2-METHYL-BENZOYLAMINO)-4-PHENYL SULFANYL-BUTYL]-DECAHYDRO-ISOQUINOLINE-3-CARBOXYLIC ACID TERT-BUTYLAMIDE
1UN,ASPARTYL PROTEASE,14,3,2-[2-HYDROXY-3-(3-HYDROXY-2-METHYL-BENZOYLAMINO)-4-PHENYL SULFANYL-BUTYL]-DECAHYDRO-ISOQUINOLINE-3-CARBOXYLIC ACID TERT-BUTYLAMIDE
2CH,ISOMERASE,3,3,2-CHLOROPHENOL
2CH,TRANSFERASE,3,3,2-CHLOROPHENOL
2CH,HYDROLASE,3,3,2-CHLOROPHENOL
HNO,BIOSYNTHETIC PROTEIN,2,2,"N-tert-butyl-6,7-bis(chloranyl)quinoxalin-2-amine"
HNO,MEMBRANE PROTEIN,2,2,"N-tert-butyl-6,7-bis(chloranyl)quinoxalin-2-amine"
J40,SIGNALING PROTEIN,8,2,"[(2R)-1-[oxidanyl-[(2R,3R,5S,6R)-2,3,5,6-tetrakis(oxidanyl)-4-phosphonooxy-cyclohexyl]oxy-phosphoryl]oxy-3-tetradecanoyloxy-propan-2-yl] (5E,8E)-hexadeca-5,8,11,14-tetraenoate"
J40,MEMBRANE PROTEIN,8,2,"[(2R)-1-[oxidanyl-[(2R,3R,5S,6R)-2,3,5,6-tetrakis(oxidanyl)-4-phosphonooxy-cyclohexyl]oxy-phosphoryl]oxy-3-tetradecanoyloxy-propan-2-yl] (5E,8E)-hexadeca-5,8,11,14-tetraenoate"
MDN,TRANSFERASE,3,2,METHYLENEDIPHOSPHONIC ACID
MDN,LYASE,3,2,METHYLENEDIPHOSPHONIC ACID
TCR,STRUCTURAL PROTEIN,3,2,CYCLOMETHYLTRYPTOPHAN
TCR,SIGNALING PROTEIN,3,2,CYCLOMETHYLTRYPTOPHAN
7E8,TRANSFERASE,2,2,"(2R)-2,3-DIHYDROXYPROPYL (7Z)-TETRADEC-7-ENOATE"
7E8,TRANSPORT PROTEIN,2,2,"(2R)-2,3-DIHYDROXYPROPYL (7Z)-TETRADEC-7-ENOATE"
W6P,TRANSFERASE,3,2,"1,3-dihydro-2H-indol-2-one"
W6P,VIRAL PROTEIN,3,2,"1,3-dihydro-2H-indol-2-one"
EGT,LIGASE,3,3,"2-(3,4,5-TRIHYDROXY-PHENYL)-CHROMAN-3,5,7-TRIOL"
EGT,OXIDOREDUCTASE,3,3,"2-(3,4,5-TRIHYDROXY-PHENYL)-CHROMAN-3,5,7-TRIOL"
EGT,TRANSFERASE,3,3,"2-(3,4,5-TRIHYDROXY-PHENYL)-CHROMAN-3,5,7-TRIOL"
DXL,TRANSFERASE,2,2,D-xylaric acid
DXL,UNKNOWN FUNCTION,2,2,D-xylaric acid
DGG,LIPID BINDING PROTEIN,4,2,1-[GLYCEROLYLPHOSPHONYL]-2-[8-(2-HEXYL-CYCLOPROPYL)-OCTANAL-1-YL]-3-[HEXADECANAL-1-YL]-GLYCEROL
DGG,PHOTOSYNTHESIS,4,2,1-[GLYCEROLYLPHOSPHONYL]-2-[8-(2-HEXYL-CYCLOPROPYL)-OCTANAL-1-YL]-3-[HEXADECANAL-1-YL]-GLYCEROL
GKR,ISOMERASE,3,2,D-GLUCARATE
GKR,LYASE,3,2,D-GLUCARATE
MSR,LYASE,3,2,4-(1H-IMIDAZOL-1-YL)PHENOL
MSR,OXIDOREDUCTASE,3,2,4-(1H-IMIDAZOL-1-YL)PHENOL
EAM,SIGNALING PROTEIN,3,2,"2-[(4S)-6-(4-chlorophenyl)-8-methoxy-1-methyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepin-4-yl]-N-ethylacetamide"
EAM,TRANSCRIPTION,3,2,"2-[(4S)-6-(4-chlorophenyl)-8-methoxy-1-methyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepin-4-yl]-N-ethylacetamide"
A3C,LYASE,2,2,"2-(methyl{2-[(1S,4aS,8aS)-5,5,8a-trimethyl-2-methylidenedecahydronaphthalen-1-yl]ethyl}amino)ethyl trihydrogen diphosphate"
A3C,ISOMERASE,2,2,"2-(methyl{2-[(1S,4aS,8aS)-5,5,8a-trimethyl-2-methylidenedecahydronaphthalen-1-yl]ethyl}amino)ethyl trihydrogen diphosphate"
ZGB,LIPID BINDING PROTEIN,2,2,3-(4-methoxy-3-methylphenyl)propanoic acid
ZGB,HYDROLASE,2,2,3-(4-methoxy-3-methylphenyl)propanoic acid
AHN,TRANSFERASE,3,2,N-[2-(1H-IMIDAZOL-4-YL)ETHYL]ACETAMIDE
AHN,CHAPERONE,3,2,N-[2-(1H-IMIDAZOL-4-YL)ETHYL]ACETAMIDE
ES4,HYDROLASE,3,3,6-chloro-9H-purine
ES4,TRANSFERASE,3,3,6-chloro-9H-purine
ES4,TRANSCRIPTION,3,3,6-chloro-9H-purine
3HP,DIOXYGENASE,2,2,3-HYDROXYPHENYLACETATE
3HP,VIRAL PROTEIN,2,2,3-HYDROXYPHENYLACETATE
FHB,DIOXYGENASE,2,2,3-FLUORO-4-HYDROXYBENZOIC ACID
FHB,VIRAL PROTEIN,2,2,3-FLUORO-4-HYDROXYBENZOIC ACID
A3G,LIGASE,2,2,3'-deoxy-3'-(glycylamino)adenosine
A3G,HYDROLASE,2,2,3'-deoxy-3'-(glycylamino)adenosine
RB5,ISOMERASE,3,2,D-ribose
RB5,HYDROLASE,3,2,D-ribose
DHK,OXIDOREDUCTASE,3,3,3-DEHYDROSHIKIMATE
DHK,LYASE,3,3,3-DEHYDROSHIKIMATE
DHK,TRANSFERASE,3,3,3-DEHYDROSHIKIMATE
TOF,LYASE,4,3,"1,6-dimethylpyrimido[5,4-e][1,2,4]triazine-5,7(1H,6H)-dione"
TOF,TOXOFLAVIN BINDING PROTEIN,4,3,"1,6-dimethylpyrimido[5,4-e][1,2,4]triazine-5,7(1H,6H)-dione"
TOF,TRANSFERASE,4,3,"1,6-dimethylpyrimido[5,4-e][1,2,4]triazine-5,7(1H,6H)-dione"
XAT,PHOTOSYNTHESIS,9,2,"(3S,5R,6S,3'S,5'R,6'S)-5,6,5',6'-DIEPOXY-5,6,5',6'- TETRAHYDRO-BETA,BETA-CAROTENE-3,3'-DIOL"
XAT,PLANT PROTEIN,9,2,"(3S,5R,6S,3'S,5'R,6'S)-5,6,5',6'-DIEPOXY-5,6,5',6'- TETRAHYDRO-BETA,BETA-CAROTENE-3,3'-DIOL"
1GC,LYASE,5,2,2'-deoxy-5'-O-[(R)-hydroxy{[(S)-hydroxy(phosphonooxy)phosphoryl]methyl}phosphoryl]guanosine
1GC,GENE REGULATION,5,2,2'-deoxy-5'-O-[(R)-hydroxy{[(S)-hydroxy(phosphonooxy)phosphoryl]methyl}phosphoryl]guanosine
CDM,TRANSFERASE,7,2,4-DIPHOSPHOCYTIDYL-2-C-METHYL-D-ERYTHRITOL
CDM,LYASE,7,2,4-DIPHOSPHOCYTIDYL-2-C-METHYL-D-ERYTHRITOL
CKI,TRANSFERASE,3,2,N-(2-AMINOETHYL)-5-CHLOROISOQUINOLINE-8-SULFONAMIDE
CKI,PROTEIN KINASE,3,2,N-(2-AMINOETHYL)-5-CHLOROISOQUINOLINE-8-SULFONAMIDE
ESL,TRANSCRIPTION REGULATOR,2,2,ESTRIOL
ESL,OXIDOREDUCTASE,2,2,ESTRIOL
UKA,SIGNALING PROTEIN,3,2,"6-(2,2-diphenylethylamino)-9-[(2R,3R,4S,5S)-5-(ethylcarbamoyl)-3,4-dihydroxy-oxolan-2-yl]-N-[2-[(1-pyridin-2-ylpiperidin-4-yl)carbamoylamino]ethyl]purine-2-carboxamide"
UKA,MEMBRANE PROTEIN,3,2,"6-(2,2-diphenylethylamino)-9-[(2R,3R,4S,5S)-5-(ethylcarbamoyl)-3,4-dihydroxy-oxolan-2-yl]-N-[2-[(1-pyridin-2-ylpiperidin-4-yl)carbamoylamino]ethyl]purine-2-carboxamide"
B55,TRANSFERASE,2,2,"2-amino-8-sulfanyl-1,9-dihydro-6H-purin-6-one"
B55,LYASE,2,2,"2-amino-8-sulfanyl-1,9-dihydro-6H-purin-6-one"
HDZ,SUGAR BINDING PROTEIN,5,4,NITROGEN MOLECULE
HDZ,OXIDOREDUCTASE,5,4,NITROGEN MOLECULE
HDZ,LIGAND BINDING PROTEIN,5,4,NITROGEN MOLECULE
HDZ,HYDROLASE,5,4,NITROGEN MOLECULE
NKN,IMMUNE SYSTEM,2,2,(2R)-2-hydroxy-3-(phosphonooxy)propyl tetradecanoate
NKN,TRANSPORT PROTEIN,2,2,(2R)-2-hydroxy-3-(phosphonooxy)propyl tetradecanoate
REI,HYDROLASE,3,2,Tricarbonyl (aqua) (imidazole) rhenium(I)
REI,ANTIMICROBIAL PROTEIN,3,2,Tricarbonyl (aqua) (imidazole) rhenium(I)
3NM,ISOMERASE,2,2,"4-methyl-5-[2-(phosphonooxy)ethyl]-1,3-thiazole-2-carboxylic acid"
3NM,TRANSFERASE,2,2,"4-methyl-5-[2-(phosphonooxy)ethyl]-1,3-thiazole-2-carboxylic acid"
SE4,HYDROLASE,4,2,SELENATE ION
SE4,GROWTH FACTOR,4,2,SELENATE ION
HL0,TRANSCRIPTION,5,2,N-[(3S)-2-oxotetrahydrofuran-3-yl]decanamide
HL0,OXIDOREDUCTASE,5,2,N-[(3S)-2-oxotetrahydrofuran-3-yl]decanamide
486,TRANSCRIPTION,5,3,"11-(4-DIMETHYLAMINO-PHENYL)-17-HYDROXY-13-METHYL-17-PROP-1-YNYL-1,2,6,7,8,11,12,13,14,15,16,17-DODEC AHYDRO-CYCLOPENTA[A]PHENANTHREN-3-ONE"
486,RECEPTOR,5,3,"11-(4-DIMETHYLAMINO-PHENYL)-17-HYDROXY-13-METHYL-17-PROP-1-YNYL-1,2,6,7,8,11,12,13,14,15,16,17-DODEC AHYDRO-CYCLOPENTA[A]PHENANTHREN-3-ONE"
486,HORMONE RECEPTOR,5,3,"11-(4-DIMETHYLAMINO-PHENYL)-17-HYDROXY-13-METHYL-17-PROP-1-YNYL-1,2,6,7,8,11,12,13,14,15,16,17-DODEC AHYDRO-CYCLOPENTA[A]PHENANTHREN-3-ONE"
0A1,LIGASE,3,2,O-methyl-L-tyrosine
0A1,HYDROLASE,3,2,O-methyl-L-tyrosine
2AL,ISOMERASE,4,3,"1-(2,5-DIOXO-2,5-DIHYDRO-1H-IMIDAZOL-4-YL)UREA"
2AL,LYASE,4,3,"1-(2,5-DIOXO-2,5-DIHYDRO-1H-IMIDAZOL-4-YL)UREA"
2AL,OXIDOREDUCTASE,4,3,"1-(2,5-DIOXO-2,5-DIHYDRO-1H-IMIDAZOL-4-YL)UREA"
8AC,LIGASE,3,2,8-aminooctanoic acid
8AC,UNKNOWN FUNCTION,3,2,8-aminooctanoic acid
AG7,HYDROLASE,9,2,4-{2-(4-FLUORO-BENZYL)-6-METHYL-5-[(5-METHYL-ISOXAZOLE-3-CARBONYL)-AMINO]-4-OXO-HEPTANOYLAMINO}-5-(2-OXO-PYRROLIDIN-3-YL)-PENTANOIC ACID ETHYL ESTER
AG7,VIRAL PROTEIN,9,2,4-{2-(4-FLUORO-BENZYL)-6-METHYL-5-[(5-METHYL-ISOXAZOLE-3-CARBONYL)-AMINO]-4-OXO-HEPTANOYLAMINO}-5-(2-OXO-PYRROLIDIN-3-YL)-PENTANOIC ACID ETHYL ESTER
REO,PROTEIN BINDING,4,4,PERRHENATE
REO,METAL BINDING PROTEIN,4,4,PERRHENATE
REO,ISOMERASE,4,4,PERRHENATE
REO,LIGASE,4,4,PERRHENATE
6AI,ISOMERASE,2,2,1H-indazol-6-amine
6AI,TRANSCRIPTION,2,2,1H-indazol-6-amine
NPI,TRANSFERASE,4,2,(2S)-2-aminoheptanedioic acid
NPI,ACYLTRANSFERASE,4,2,(2S)-2-aminoheptanedioic acid
D1D,CELL ADHESION,20,8,"(4S,5S)-1,2-DITHIANE-4,5-DIOL"
D1D,OXIDOREDUCTASE,20,8,"(4S,5S)-1,2-DITHIANE-4,5-DIOL"
D1D,CHAPERONE,20,8,"(4S,5S)-1,2-DITHIANE-4,5-DIOL"
D1D,ISOMERASE,20,8,"(4S,5S)-1,2-DITHIANE-4,5-DIOL"
D1D,TRANSPORT PROTEIN,20,8,"(4S,5S)-1,2-DITHIANE-4,5-DIOL"
D1D,TRANSFERASE,20,8,"(4S,5S)-1,2-DITHIANE-4,5-DIOL"
D1D,NUCLEAR PROTEIN,20,8,"(4S,5S)-1,2-DITHIANE-4,5-DIOL"
D1D,HYDROLASE,20,8,"(4S,5S)-1,2-DITHIANE-4,5-DIOL"
PNU,TRANSCRIPTION,2,2,"6-CHLORO-2-(1-FURO[2,3-C]PYRIDIN-5-YL-ETHYLSULFANYL)-PYRIMIDIN-4-YLAMINE"
PNU,TRANSFERASE,2,2,"6-CHLORO-2-(1-FURO[2,3-C]PYRIDIN-5-YL-ETHYLSULFANYL)-PYRIMIDIN-4-YLAMINE"
GSU,TRANSFERASE,4,3,O5'-(L-GLUTAMYL-SULFAMOYL)-ADENOSINE
GSU,HYDROLASE,4,3,O5'-(L-GLUTAMYL-SULFAMOYL)-ADENOSINE
GSU,LIGASE,4,3,O5'-(L-GLUTAMYL-SULFAMOYL)-ADENOSINE
5AO,ISOMERASE,2,2,"3-(1,3-oxazol-5-yl)aniline"
5AO,TRANSFERASE,2,2,"3-(1,3-oxazol-5-yl)aniline"
TO1,TRANSFERASE,5,3,"4-amino-7-(beta-D-ribofuranosyl)-7H-pyrrolo[2,3-d]pyrimidine-5-carbonitrile"
TO1,VIRAL PROTEIN,5,3,"4-amino-7-(beta-D-ribofuranosyl)-7H-pyrrolo[2,3-d]pyrimidine-5-carbonitrile"
TO1,CHAPERONE,5,3,"4-amino-7-(beta-D-ribofuranosyl)-7H-pyrrolo[2,3-d]pyrimidine-5-carbonitrile"
EUG,TRANSFERASE,9,5,2-methoxy-4-[(1E)-prop-1-en-1-yl]phenol
EUG,HYDROLASE,9,5,2-methoxy-4-[(1E)-prop-1-en-1-yl]phenol
EUG,FLAVOENZYME,9,5,2-methoxy-4-[(1E)-prop-1-en-1-yl]phenol
EUG,FLAVIN-DEPENDENT OXIDASE ENZYME,9,5,2-methoxy-4-[(1E)-prop-1-en-1-yl]phenol
EUG,OXIDOREDUCTASE,9,5,2-methoxy-4-[(1E)-prop-1-en-1-yl]phenol
